gene.name,F10,F11,F12,U13,F14A,U14A,F14B,F14B_r2,F14C,F14C_r2,F14D,U14D,M10,M11,M12,M13,M14A,M14A_r2,M14B,M14B_r2,M14C,M14C_r2,M14D,M14D_r2
FBgn0053348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250961573533219,0,0,,
FBgn0053453,0,0,0,0,0,0,0,0.16349873228288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053458,0,0,0,0,0,0,0.422233000683048,0.189033824390017,0.150559676575381,0,0,0,0,0,0,0,0,0,0,0.16349873228288,0,0,,
FBgn0053459,0,0,0,0,0,0,0.0840642647884746,0.263034405833794,0,0.176322772640463,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0,,
FBgn0053460,0,0,0.0840642647884746,0.286881147788162,0,0.0840642647884746,0,0.0976107966264223,0,0.0976107966264223,0,0,0,0,0.137503523749935,0.16349873228288,0,0,0.298658315564515,0.150559676575381,0.150559676575381,0.137503523749935,,
FBgn0053461,0,0,0.0976107966264223,0,0,0,0,0.189033824390017,0,0.0976107966264223,0,0,0,0,0,0.0840642647884746,0,0.0976107966264223,0.176322772640463,0,0,0.0840642647884746,,
FBgn0053462,0,0,0.0840642647884746,0.070389327891398,0,0.16349873228288,0,0,0,0,0,0,0,0,0.189033824390017,0,0.250961573533219,0.0840642647884746,0,0.070389327891398,0.070389327891398,0.250961573533219,,
FBgn0053465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124328135002202,0,0,0,0,0,0,0,,
FBgn0053467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124328135002202,0,,
FBgn0053468,0,0.310340120612151,0,0.124328135002202,0.124328135002202,0.27500704749987,0.333423733725192,0.150559676575381,0.111031312388744,0.505890929729957,0,0,0,0,0,0.356143810225275,0,0,0,0.6959938131099,0.422233000683048,0.411426245726465,,
FBgn0053469,0,0,0.464668267003444,0.22650852980868,0,0.137503523749935,0,0,0.214124805352847,0,0.150559676575381,0,0,0,0.111031312388744,0,0,0.124328135002202,0,0.111031312388744,0,0.214124805352847,,
FBgn0053470,0.37851162325373,0.27500704749987,0.20163386116965,0.263034405833794,0.0426443374084937,0.0565835283663675,0.0976107966264223,0.250961573533219,0,0.0976107966264223,0.0565835283663675,0.250961573533219,0.137503523749935,0.176322772640463,0.20163386116965,0.124328135002202,0.0976107966264223,0.070389327891398,0.20163386116965,0.16349873228288,0.0565835283663675,0.111031312388744,0,
FBgn0053471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565835283663675,0,0,0,0,0.0565835283663675,0,,
FBgn0053474,0,0.250961573533219,1.33913738491959,0.565597175854225,1.07724299893246,0.238786859587117,0.925999418556223,1.66902676550963,1.78659636189081,2.46466826700344,2.08746284125034,0,0,0.411426245726465,0.765534746362977,0.485426827170242,1.05658352836637,1.0703893278914,1.58976348698498,3.40463068421761,1.6507645591169,2.0496307677246,1.81147103052984,
FBgn0053475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400537929583729,0,0,0.432959407276106,0,0,,
FBgn0053481,0,0,0,0,0.111031312388744,0,0,1.48026512205446,0.992768430768924,2.49569516262407,2.37573453858316,0.176322772640463,0,0,0,0,0,0,0.214124805352847,1.64616265715789,1.1243281350022,1.41142624572647,1.83592407425438,
FBgn0053483,0,0,0,0,0.137503523749935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053487,0.250961573533219,0.389566811762726,0.0426443374084937,0.0426443374084937,0.124328135002202,0,0,0.0426443374084937,0.111031312388744,0,0.475084882948783,1.16992500144231,0.475084882948783,0.263034405833794,0.070389327891398,0.0840642647884746,0,0.0426443374084937,0,0.0426443374084937,0.0426443374084937,0.0426443374084937,,
FBgn0053490,0,0,0,0,0,0,0,0,0,0.0565835283663675,0,0,0,0,0,0,0,0,0.124328135002202,0,0,0,,
FBgn0053491,0.687060688339892,0.622930350920177,0.137503523749935,0.189033824390017,0.238786859587117,0.137503523749935,0.0426443374084937,0.0976107966264223,0.176322772640463,0,1.19534759832222,1.75702324650746,0.941106310946431,0.622930350920177,0.422233000683048,0.27500704749987,0.070389327891398,0.137503523749935,0.0426443374084937,0.124328135002202,0.263034405833794,0.070389327891398,,
FBgn0053493,2.54843662469604,1.73984810269933,1.0071955014042,2.14730669878029,1.19534759832222,1.41683974191283,0.807354922057604,3.75488750216347,2.91647664443772,4.22110372536788,3.94392132655349,2.16992500144231,2.47767732756531,1.73984810269933,0.650764559116902,1.57531233068744,1.43295940727611,2.52105073690096,1.74416109557041,3.92694824794977,2.46727948045998,4.34837407519116,3.98458935036246,
FBgn0053494,0,0,0.0840642647884746,0.298658315564515,0,0.0976107966264223,0,0.263034405833794,0.214124805352847,0.526068811667588,0.310340120612151,0,0,0,0,0.400537929583729,0,0.0840642647884746,0.111031312388744,0.505890929729957,0.176322772640463,0.669026765509631,0.464668267003444,
FBgn0053496,0.250961573533219,0.389566811762726,0.0426443374084937,0.0426443374084937,0.124328135002202,0,0,0.0426443374084937,0.111031312388744,0,0.475084882948783,1.16992500144231,0.475084882948783,0.263034405833794,0.070389327891398,0.0840642647884746,0,0.0426443374084937,0,0.0426443374084937,0.0426443374084937,0.0426443374084937,,
FBgn0053497,1.53605290024021,1.53106949272595,1.52606881166759,1.67355642399014,1.61353165291793,1.62293035092018,1.4905701304462,0.839959587489532,1.0071955014042,0.565597175854225,0.604071323668861,1.36737106564853,2.03210084316702,1.67807190511264,1.62760683812965,1.36176835941915,1.60407132366886,1.58976348698498,1.50080205305716,0.321928094887362,1.26303440583379,0.613531652917927,0.37851162325373,
FBgn0053498,0.505890929729957,0.298658315564515,0.0976107966264223,0.16349873228288,0.124328135002202,0.137503523749935,0.0426443374084937,0.0426443374084937,0.070389327891398,0,0.933572638261024,1.01435529297707,0.613531652917927,0.422233000683048,0.286881147788162,0.20163386116965,0.070389327891398,0.0976107966264223,0.0426443374084937,0.0840642647884746,0.22650852980868,0.0426443374084937,,
FBgn0053499,1.44360665147561,1.44360665147561,1.55090066464752,1.47508488294878,1.44360665147561,1.37295209791183,0.739848102699328,0.895302621333307,0.53605290024021,0.584962500721156,1.23266075679028,1.8073549220576,1.50080205305716,1.49569516262407,1.25096157353322,1.44890095114513,1.40599235967584,1.37851162325373,0.333423733725192,1.13750352374994,0.55581615506164,0.356143810225275,,
FBgn0053502,2.63923216324928,1.88362081628567,0.910732661902913,0.454175893185802,0.400537929583729,0.53605290024021,0.505890929729957,2.35049724708413,1.03562390973072,2.39780296186249,1.52606881166759,2.47767732756531,2.58736499093646,1.72683121703249,0.669026765509631,0.613531652917927,0.454175893185802,0.495695162624069,0.367371065648529,1.4594316186373,0.669026765509631,1.60880924267552,1.43829285157915,
FBgn0053503,0.565597175854225,1.26903314645524,1.32768736417605,0.831877241191673,1,0.687060688339892,0.687060688339892,0.687060688339892,1.29865831556452,0.516015147003665,0.722466024471091,0.37851162325373,0.389566811762726,1.02147972741045,1.11103131238874,0.454175893185802,0.545968369105292,0.298658315564515,0.855989697308481,0.799087306074004,1.31034012061215,0.485426827170242,0.526068811667588,0
FBgn0053505,4.87528859822269,4.5837597536395,3.30597052098439,1.74416109557041,1.85598969730848,2.56315813040281,2.54596836910529,4.53231695933277,4.10265813136374,5.18308946064076,5.0759604132434,5.37399614213124,4.89481776330794,4.24488705912354,3.07724299893246,1.73552217729654,2.30158764660319,2.75488750216347,2.12101540096137,4.9387562614923,4.01435529297707,4.68032435684402,4.78188423454149,
FBgn0053506,3.96901230751632,3.5957423394744,1.6959938131099,0.722466024471091,0.704871964456353,0.584962500721156,0.748461233004036,3.35614381022528,2.10768786931437,3.22804904788446,3.08746284125034,4.62819033461521,3.44890095114513,2.5385381636298,1.90303827011291,0.807354922057604,0.641546029087524,1.25096157353322,1.38404980679516,3.69041709553247,2.62058641045188,3.06004738366994,3.41278152533848,
FBgn0053508,0,0,0,0,0,0,0,0.0565835283663675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053509,0.0565835283663675,0,0.111031312388744,0,0,0,0.238786859587117,0,0,0.0565835283663675,0,0,0,0,0,0,0,0,0.20163386116965,0.0565835283663675,0.0565835283663675,0.0426443374084937,,
FBgn0053512,0.0840642647884746,0.070389327891398,0.545968369105292,0.659924558402378,0.0285691521967709,1.40053792958373,0.687060688339892,0.367371065648529,0.871843648509318,2.50842865253186,0,0,0,0.0976107966264223,0.0426443374084937,0,0.070389327891398,0.948600847493356,0.389566811762726,2.46727948045998,0.263034405833794,0.565597175854225,0,0
FBgn0053513,0.0285691521967709,0,0,0,0,0,0,0.0285691521967709,0.0285691521967709,0.0143552929770701,0,0,0,0,0,0.0285691521967709,0.111031312388744,0,0,0,0.0143552929770701,0.0143552929770701,,
FBgn0053514,0.333423733725192,0.150559676575381,0.124328135002202,0.150559676575381,0.464668267003444,0.070389327891398,0.464668267003444,1.41142624572647,0.863938450423972,1.91456452349394,2.13422093976063,0,0.310340120612151,0,0,0.53605290024021,0,0.27500704749987,0.389566811762726,1.58014548442338,0.6959938131099,1.89917563048051,1.75702324650746,0
FBgn0053516,0.0285691521967709,0,0.0285691521967709,0,0,0,0.0426443374084937,0.111031312388744,0,0.0426443374084937,0.321928094887362,0,0.0426443374084937,0.0285691521967709,0.0143552929770701,0.0143552929770701,0,0,0.0285691521967709,0,0.0426443374084937,0.0285691521967709,0,
FBgn0053517,0,0,0,0,0.0426443374084937,0,0,0.0143552929770701,0,0,0,0,0,0,0,0.0426443374084937,0,0,0,0,0,0,,
FBgn0053519,0.0143552929770701,0,0,0.111031312388744,0,0,0,0.0426443374084937,0,0.0565835283663675,0.124328135002202,0,0,0.0143552929770701,0.0143552929770701,0.0143552929770701,0.0143552929770701,0,0.0143552929770701,0.0565835283663675,0.0143552929770701,0.0976107966264223,0.0285691521967709,
FBgn0053523,5.45975946661982,5.99072800371897,5.37086174008529,5.22419466397043,4.74146698640115,4.73606362787181,4.90014226035982,4.5909612413426,4.50143914515887,4.4666271200415,4.67919857056692,6.14689956034359,5.67666233485797,5.71589337054761,5.76101926524048,5.11727946005392,5.09296850932414,4.28021399581062,4.92362461136832,4.41818994794577,4.56437816856506,4.51412226017071,4.46401472450489,
FBgn0053526,3.64961545906341,3.0686708106651,1.87578006306849,3.05658352836637,2.89917563048051,3.68706068833989,4.49569516262407,5.5837597536395,6.08342613943746,5.8073549220576,5.8507494258965,4.3743439890385,3.68369645430652,2.22650852980868,1.84398384404833,2.86987140617771,3.25398926623079,4.09085343045111,3.82984955984469,5.6046644151637,5.8245132973348,5.54596836910529,5.02502879449152,
FBgn0053527,0,0,0,0.799087306074004,0,0,0.7311832415722,0.632268215499513,0.839959587489532,1.23878685958712,1.09085343045111,0,0,0,0,0.53605290024021,0.263034405833794,0,0.150559676575381,0.584962500721156,0.650764559116902,0.454175893185802,1.11103131238874,
FBgn0053531,0,0,0.070389327891398,0,0.0565835283663675,0,0,0,0,0,0,0,0,0,0,0,0,0.0426443374084937,0,0,0,0,,
FBgn0053536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16349873228288,0,0,0,0,0,0,0,,
FBgn0053542,0,0,0,0.0285691521967709,0,0.0426443374084937,0.0285691521967709,0.111031312388744,0,0.0426443374084937,0,0,0,0,0.0285691521967709,0,0,0,0.0285691521967709,0.0285691521967709,0,0.0285691521967709,,
FBgn0053543,0,0,0,0,0,0,0,0,0,0,0.0426443374084937,0,0,0,0,0.0565835283663675,0,0,0,0,0,0,,
FBgn0053544,0,0,0,0,0,0,0,0.16349873228288,0.454175893185802,0.16349873228288,0,0,0,0,0,0,0.124328135002202,0,0.27500704749987,0,0,0.55581615506164,,
FBgn0053547,0,0,0,0.0143552929770701,0,0,0.0143552929770701,0,0,0,0,0.0143552929770701,0,0,0,0,0,0.0143552929770701,0,0,0.0285691521967709,0,,
FBgn0053548,0,0,0.0976107966264223,0.0426443374084937,0,0,0,0.263034405833794,0,0,0,0.22650852980868,0.0426443374084937,0,0,0.0840642647884746,0,0,0,0.0976107966264223,0,0,,
FBgn0053554,1.65992455840238,4.44228003525258,3.54473265593262,4.34127418369217,3.25550073314839,1.53106949272595,4.47378691161437,2.86789646399266,4.30158764660319,4.39163026151743,4.39780296186249,4.14323013477689,1.22032995487956,3.30451104180995,4.78816365703777,3.57410150808939,3.57288966842058,1.92599941855622,3.89530262133331,3.48800077083407,4.26002565596146,3.00180224263399,3.43295940727611,3.94016675048282
FBgn0053556,0.070389327891398,0,0.0426443374084937,0.0285691521967709,0,0,0.0565835283663675,0.310340120612151,0.214124805352847,0.432959407276106,0.495695162624069,0.0840642647884746,0.0976107966264223,0.150559676575381,0,0.0426443374084937,0.0426443374084937,0.070389327891398,0.0565835283663675,0.298658315564515,0.238786859587117,0.485426827170242,0.263034405833794,
FBgn0053557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150559676575381,,
FBgn0053558,6.14608493861619,5.55979769575487,3.03033607837096,1.16992500144231,0.713695814843359,1.01435529297707,1.33913738491959,1.24488705912353,1.18903382439002,1.10433665981474,1.87970576628229,5.68985823631925,6.53729606709084,4.98823022306046,4.16510798514454,1.58976348698498,1.53605290024021,0.659924558402378,1.33342373372519,1.17632277264046,1.35614381022528,1.25096157353322,1.18903382439002,6.28762004411207
FBgn0053632,0,0,0,0,0.137503523749935,0.150559676575381,0,0.150559676575381,0,0.150559676575381,0,0,0,0,0,0.137503523749935,0,0,0.584962500721156,0.137503523749935,0.238786859587117,0.238786859587117,,
FBgn0053635,3.05658352836637,4.00898878322726,4.67694435910691,4.67355642399015,4.37086174008529,3.51475349843975,4.03210084316702,2.87578006306849,3.18903382439002,3.46597446450407,3.62877359520165,4.0232553523003,2.67355642399015,4.22187708107703,4.55397480823747,4.48220292629596,4.09508049190142,3.74631276642546,4.26077843189343,3.38818953715608,3.50969584193339,3.19377174339668,3.69265037003553,
FBgn0053639,0,0,0,0,0.0285691521967709,0.0426443374084937,0,0.0143552929770701,0.0143552929770701,0,0,0,0,0,0.0143552929770701,0,0,0,0,0,0,0,,
FBgn0053640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650764559116902,,
FBgn0053641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687060688339892,,
FBgn0053648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137503523749935,0,0,0,0,0,0,,
FBgn0053658,0,0,0,0,0,0,0,0,0.333423733725192,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053665,0,0,0,0,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053668,0,0,0,0,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053679,0,0,0.310340120612151,0.27500704749987,0,0.111031312388744,0,0,0,0,0.464668267003444,0,0,0,0,0.0976107966264223,0.250961573533219,0.310340120612151,0.20163386116965,0.0976107966264223,0,0,,
FBgn0053680,0,0,0,0,0,0,0,0,0.22650852980868,0,0,0,0.0840642647884746,0,0.0840642647884746,0,0.0840642647884746,0,0,0.0840642647884746,0,0,,
FBgn0053702,0,0,0,0,0,0,0,0,0.124328135002202,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053703,0,0,0,0,0,0,0,0,0.238786859587117,0.150559676575381,0,0,0,0,0,0,0,0,0,0,0.124328135002202,0,,
FBgn0053704,0,0,0,0,0,0,0.0976107966264223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137503523749935,0,0,,
FBgn0053757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238786859587117,,
FBgn0053774,3.42492208821069,4.90592847817314,5.35614381022528,5.81941272620657,5.98936611402606,4.59514556799086,4.96993327469786,5.14404636961671,5.36001304220433,5.91169158187234,5.51412226017071,4.93687346182423,2.39506279951758,4.75221336786514,4.89044669267991,5.3547342399706,5.21101219348551,4.79597469420667,5.38612115681486,5.72519581722666,5.60792206726114,5.39609097039437,5.91456452349394,
FBgn0053775,0,0,0,0,0,0,0,0,0.22650852980868,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053792,0.632268215499513,0.286881147788162,0.632268215499513,0.575312330687437,0.422233000683048,0.137503523749935,0,0.263034405833794,0.613531652917927,0.263034405833794,0.286881147788162,0,0.641546029087524,0.903038270112912,0.214124805352847,0.333423733725192,0.111031312388744,0.454175893185802,0.22650852980868,0.659924558402378,0.400537929583729,0.389566811762726,,
FBgn0053795,0,0.124328135002202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150559676575381,0,0,0,0,,
FBgn0053797,0.422233000683048,0,0,0,0,0,0,0,0,0,0.622930350920177,0,0,0,0,0.27500704749987,0,0,0,0.485426827170242,0,0,,
FBgn0053805,0,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0.124328135002202,0,0,0,0,0,0,0,0,0,,
FBgn0053834,0,0,0,0,0,0,0,0,0,0.0976107966264223,0,0,0,0,0,0,0,0.0840642647884746,0,0,0,0,,
FBgn0053853,0,0,0,0,0,0,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0.0285691521967709,,
FBgn0053855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143552929770701,0,0,0,0,0,,
FBgn0053856,0,0,0,0,0,0,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0.0285691521967709,,
FBgn0053858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143552929770701,0,0,0,0,0,,
FBgn0053859,0,0,0,0,0,0,0,0,0,0.0285691521967709,0,0,0,0,0,0,0,0,0,0,0,0.0285691521967709,,
FBgn0053861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143552929770701,0,0,0,0,0,,
FBgn0053919,0,0,0,0,0,0.150559676575381,0,0,0,0.27500704749987,0,0,0,0,0,0,0,0.137503523749935,0,0,0,0,,
FBgn0053920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137503523749935,0.137503523749935,0,0,,
FBgn0053926,0,0,0.16349873228288,0.799087306074004,0.839959587489532,1.20163386116965,0.831877241191673,1.62293035092018,0.839959587489532,2.37573453858316,2.41683974191283,0,0,0,0,1.25096157353322,0.575312330687437,0.933572638261024,1.13093086982645,2.3533232911629,1.09085343045111,2.42492208821069,2.60880924267552,
FBgn0053928,0,0,0,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0053958,0.22650852980868,0.124328135002202,0.176322772640463,0.214124805352847,0,0.150559676575381,0.22650852980868,0.250961573533219,0.0976107966264223,0.27500704749987,0.454175893185802,0.0565835283663675,0.111031312388744,0,0.124328135002202,0.137503523749935,0.0976107966264223,0.189033824390017,0.137503523749935,0.0285691521967709,0.150559676575381,0.189033824390017,,
FBgn0053964,0,0,0,0,0,0,0,0,0,0,0,2.31903981556254,0,0,0,0,0,0,0,0,0,0,,
FBgn0053965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840642647884746,0,0,0,,
FBgn0053969,3.96162332828694,4.36106648879432,3.83390207666916,3.44228003525258,2.78868571061353,2.13422093976063,2.39506279951758,2.38681094647222,2.42223300068305,2.99095486039699,3.09085343045111,4.48800077083407,3.61117238004401,4.00270252037982,4.14323013477689,3.37016428054021,2.98367769469807,1.84799690655495,2.95977015521147,2.89530262133331,2.60880924267552,2.87970576628229,2.81762325751143,
FBgn0053970,0,0,0.0285691521967709,0.111031312388744,0,0,0.411426245726465,0.070389327891398,0.27500704749987,0,0.0426443374084937,0,0,0,0,0,0.0285691521967709,0,0,0,0.238786859587117,0.286881147788162,,
FBgn0053971,0,0,0,0,0,0,0,1.61823865559545,0,1.55090066464752,0,0,0,0,0,0,0,0,0,1.55581615506164,0,0,0,0
FBgn0053977,1.70487196445635,2.49569516262407,1.62760683812965,0.863938450423972,1.22650852980868,0.321928094887362,0.650764559116902,1.28688114778816,1.01435529297707,2.17632277264046,1.73552217729654,3.34056226902641,0.687060688339892,1.94110631094643,1.78659636189081,0.432959407276106,0.333423733725192,0,1.54596836910529,1.26903314645524,1.44360665147561,1.41142624572647,1.78240856492737,
FBgn0053978,0,0.0143552929770701,0.0285691521967709,0.0143552929770701,0,0.0143552929770701,0.0285691521967709,0.070389327891398,0.124328135002202,0.124328135002202,0.111031312388744,0,0,0,0.0143552929770701,0,0.0143552929770701,0,0.0143552929770701,0.0285691521967709,0.0976107966264223,0.0976107966264223,0.111031312388744,
FBgn0053983,0,0,0,0.150559676575381,0,0.176322772640463,0.0840642647884746,0,0,0.344828496997441,0,0,0,0,0,0,0,0.0840642647884746,0,0.22650852980868,0.070389327891398,0.070389327891398,,
FBgn0053985,0,0,0.0976107966264223,0,0.0840642647884746,0,0.238786859587117,0.0976107966264223,0.22650852980868,0,0,0,0,0,0,0,0,0,0.250961573533219,0.0840642647884746,0.367371065648529,0,,
FBgn0053986,0,0,0.0976107966264223,0.16349873228288,0.0840642647884746,0.189033824390017,0.238786859587117,0,0,0.454175893185802,0,0,0,0,0.0840642647884746,0.250961573533219,0,0.0976107966264223,0,0.250961573533219,0.310340120612151,0.0840642647884746,,
FBgn0053987,0.238786859587117,0.485426827170242,0.454175893185802,0.333423733725192,0.298658315564515,0.400537929583729,0.0285691521967709,0.0976107966264223,0.137503523749935,0.176322772640463,0.37851162325373,0.356143810225275,0.214124805352847,0.0840642647884746,0,0.432959407276106,0.263034405833794,0.16349873228288,0.16349873228288,0.22650852980868,0.214124805352847,0.214124805352847,,
FBgn0053988,0,0,0,0,0.0285691521967709,0.0426443374084937,0.0143552929770701,0.189033824390017,0.286881147788162,0.53605290024021,0.669026765509631,0,0,0.0285691521967709,0,0.0840642647884746,0.0426443374084937,0,0.0143552929770701,0.20163386116965,0.16349873228288,0.389566811762726,0.298658315564515,
FBgn0053993,0,0,0.0976107966264223,0.16349873228288,0.150559676575381,0.16349873228288,0.53605290024021,0.124328135002202,0.189033824390017,0.526068811667588,0.918386234446348,0,0,0,0,0.150559676575381,0.124328135002202,0.286881147788162,0.0565835283663675,0.650764559116902,0.594548549550354,0.263034405833794,1.16992500144231,
FBgn0053995,4.31179371775365,5.1509657835565,4.54596836910529,4.75114232472695,4.21256933885081,4.19534759832222,4.74792441623844,3.0071955014042,3.77399632511117,2.25096157353322,2.42492208821069,5.10013667128545,3.58976348698498,4.87578006306849,5.03650333373899,4.53791724903408,4.50398470389761,3.77082904603249,4.84297883178833,2.1243281350022,3.9297909977186,1.38956681176273,1.90689059560852,
FBgn0054002,0.176322772640463,0,0.0143552929770701,0.0285691521967709,0,0.150559676575381,0.124328135002202,0.070389327891398,0.124328135002202,0.263034405833794,0,0,0,0.0285691521967709,0.0285691521967709,0,0.0426443374084937,0,0.0565835283663675,0.298658315564515,0.111031312388744,0.0285691521967709,,
FBgn0054006,0,0,0.0976107966264223,0,0.250961573533219,0.20163386116965,0.0840642647884746,0.111031312388744,0,0.0976107966264223,0,0,0,0,0,0.0976107966264223,0.298658315564515,0,0.0976107966264223,0.250961573533219,0.0840642647884746,0,,
FBgn0054007,0,0,0.263034405833794,0,0.250961573533219,0,0,0.286881147788162,0.594548549550354,0,0,0,0,0,0,0.464668267003444,0,0,0,0,0.238786859587117,0,,
FBgn0054008,2.44095219802964,3.50462039240355,3.95512678126137,4.24792751344359,3.46074256378964,2.47248777146274,3.38404980679516,3.41683974191283,3.64961545906341,4.01256867350306,3.77082904603249,3.54225804976692,1.85199883711245,3.72683121703249,3.78659636189081,3.66220549965362,3.80838505065609,2.87970576628229,4.0408924306469,4.17712050284652,3.69710657447697,3.6915341649192,3.98185265328974,3.08746284125034
FBgn0054010,0.27500704749987,1.09761079662642,1.05658352836637,1.35049724708413,1.51601514700367,0.0840642647884746,0.941106310946431,0.871843648509318,0.516015147003665,1.29278174922785,0.839959587489532,0.214124805352847,0.263034405833794,0.903038270112912,0.356143810225275,1.01435529297707,0.464668267003444,0.526068811667588,1.05658352836637,1.13750352374994,0.443606651475615,1.03562390973072,1.31614574229336,
FBgn0054012,0,0,0,0.150559676575381,0,0.137503523749935,0,0.238786859587117,0,0.124328135002202,0.739848102699328,0,0,0,0.411426245726465,0,0,0,0.150559676575381,0.475084882948783,0.250961573533219,0.238786859587117,0.238786859587117,
FBgn0054015,4.92267359284945,5.78868571061353,6.29994062982407,5.88752527074159,6.10726939359255,5.06565847093199,5.85847839042327,5.28095631383106,5.86888427302877,5.5837597536395,4.92362461136832,5.75782333620773,3.799087306074,5.68004299262257,6.09697863637054,5.82705683650015,5.75141016006437,5.54689445988764,5.90376136512808,5.42525787199921,5.73226919950145,4.96069703930431,5.24488705912354,
FBgn0054021,0,0,0,0,0,0,0.505890929729957,0,0.37851162325373,0,0,0,0,0,0,0,0,0.16349873228288,0.150559676575381,0,0,0.137503523749935,,
FBgn0054025,0,0,0,0,0,0,0.0840642647884746,0.189033824390017,0,1.63226821549951,1.26303440583379,0,0,0,0,0,0,0,0,0.137503523749935,0,0.933572638261024,1.40599235967584,
FBgn0054027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976107966264223,0,0,0,0,0,0,0,0,,
FBgn0054031,0.27500704749987,0.84799690655495,0.214124805352847,1.26303440583379,0.613531652917927,0.238786859587117,1.62760683812965,1.36737106564853,1.73984810269933,2.16349873228288,2.20476675065461,0.310340120612151,0,0.895302621333307,1.63226821549951,0,0.464668267003444,0.411426245726465,0.263034405833794,2.40871186102943,2.45154083301783,1.91456452349394,1.89141918684608,
FBgn0054033,0,0,0,0,0,0,0.124328135002202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0054034,0,0,0,0,0,0,0.150559676575381,0.111031312388744,0,0.124328135002202,0.286881147788162,0,0,0,0,0,0,0,0,0,0,0,0.20163386116965,
FBgn0054039,0.124328135002202,0.678071905112638,0.27500704749987,0,0.111031312388744,0.400537929583729,0.773996325111173,3.02147972741045,2.06695024392463,3.81044310384517,3.63807383718072,0.389566811762726,0.176322772640463,0,0,0.0976107966264223,0.485426827170242,0,0.124328135002202,3.48155728070859,2.27202318906105,3.6564963705535,3.94485844580754,
FBgn0054041,0,0,0,0.0426443374084937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0054043,0,0,0,0,0.124328135002202,0,0.137503523749935,0.0565835283663675,0.27500704749987,0.0565835283663675,0.333423733725192,0,0,0,0,0.111031312388744,0,0,0,0.124328135002202,0.286881147788162,0.176322772640463,0.16349873228288,
FBgn0054044,0,0.124328135002202,0,0.367371065648529,0.22650852980868,0.124328135002202,0.37851162325373,0.411426245726465,0.687060688339892,0.111031312388744,0.773996325111173,0,0,0.575312330687437,0,0.485426827170242,0.53605290024021,0.214124805352847,0.464668267003444,0.124328135002202,0.124328135002202,0.411426245726465,0,
FBgn0054046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443606651475615,0,,
FBgn0054047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111031312388744,0,0,0,,
FBgn0054049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840642647884746,0,0,0,0,0,0,,
FBgn0054051,0,0,0,0,0,0,0,0.0976107966264223,0.111031312388744,0.584962500721156,0.565597175854225,0,0,0,0,0.176322772640463,0.0976107966264223,0,0,0.575312330687437,0.263034405833794,0.176322772640463,0.250961573533219,
