dataset	taxaID	locus	gene	score	essentiality	pmid	Ref_db
110	7227	FBgn0261933	SmD1	1	E	NULL	flybase
110	7227	FBgn0261934	dikar	0	NE	NULL	flybase
110	7227	FBgn0261938	mtRNApol	0.25	C	NULL	flybase
110	7227	FBgn0261952	srw	0.562	C	NULL	flybase
110	7227	FBgn0261953	TfAP-2	0.479	C	NULL	flybase
110	7227	FBgn0261954	east	0.444	C	NULL	flybase
110	7227	FBgn0261955	kdn	0.562	C	NULL	flybase
110	7227	FBgn0261956	baz::par-6	1	E	NULL	flybase
110	7227	FBgn0261963	mid	0.64	C	NULL	flybase
110	7227	FBgn0261966	huc2L-12	1	E	NULL	flybase
110	7227	FBgn0261968	huc2L-20	1	E	NULL	flybase
110	7227	FBgn0261976	Psf2	0.444	C	NULL	flybase
110	7227	FBgn0261983	l(2)gd1	0.81	C	NULL	flybase
110	7227	FBgn0261984	Ire1	0.25	C	NULL	flybase
110	7227	FBgn0261985	Ptpmeg	0	NE	NULL	flybase
110	7227	FBgn0261986	RASSF8	0	NE	NULL	flybase
110	7227	FBgn0261987	Pxt	0.25	C	NULL	flybase
110	7227	FBgn0261988	Gprk2	0.04	C	NULL	flybase
110	7227	FBgn0261989	CG42807	0	NE	NULL	flybase
110	7227	FBgn0261992	CG42810	0	NE	NULL	flybase
110	7227	FBgn0261996	CG42814	0	NE	NULL	flybase
110	7227	FBgn0261997	CG42815	0	NE	NULL	flybase
110	7227	FBgn0261999	Ca-Ma2d	0	NE	NULL	flybase
110	7227	FBgn0262002	CG42820	0	NE	NULL	flybase
110	7227	FBgn0262007	CG42825	0	NE	NULL	flybase
110	7227	FBgn0262009	CG42827	0	NE	NULL	flybase
110	7227	FBgn0262010	CG42828	0	NE	NULL	flybase
110	7227	FBgn0262015	Hsap\\SLC31A1	0	NE	NULL	flybase
110	7227	FBgn0262018	CadN2	0	NE	NULL	flybase
110	7227	FBgn0262029	d	0.183	C	NULL	flybase
110	7227	FBgn0262057	Spn77Ba	0.562	C	NULL	flybase
110	7227	FBgn0262061	EG162	1	E	NULL	flybase
110	7227	FBgn0262062	SG13	1	E	NULL	flybase
110	7227	FBgn0262063	EG28	1	E	NULL	flybase
110	7227	FBgn0262064	EG165	1	E	NULL	flybase
110	7227	FBgn0262065	SG16	1	E	NULL	flybase
110	7227	FBgn0262066	SG46	1	E	NULL	flybase
110	7227	FBgn0262067	EG7	1	E	NULL	flybase
110	7227	FBgn0262068	EG56	1	E	NULL	flybase
110	7227	FBgn0262069	EG79	1	E	NULL	flybase
110	7227	FBgn0262070	EG149	1	E	NULL	flybase
110	7227	FBgn0262081	Csk	0.39	C	NULL	flybase
110	7227	FBgn0262103	Sik3	0.14	C	NULL	flybase
110	7227	FBgn0262105	lncRNA:CR42858	0	NE	NULL	flybase
110	7227	FBgn0262106	lncRNA:CR42859	0	NE	NULL	flybase
110	7227	FBgn0262109	lncRNA:CR42862	0	NE	NULL	flybase
110	7227	FBgn0262111	f	0.011	C	NULL	flybase
110	7227	FBgn0262112	sro	0.444	C	NULL	flybase
110	7227	FBgn0262114	RanBPM	0.694	C	NULL	flybase
110	7227	FBgn0262115	CG17683	0.444	C	NULL	flybase
110	7227	FBgn0262116	RNASEK	1	E	NULL	flybase
110	7227	FBgn0262117	IntS3	0.28	C	NULL	flybase
110	7227	FBgn0262120	l(2)L10	1	E	NULL	flybase
110	7227	FBgn0262123	l(2)41Ab	1	E	NULL	flybase
110	7227	FBgn0262124	uex	0.612	C	NULL	flybase
110	7227	FBgn0262125	Sec23	0.39	C	NULL	flybase
110	7227	FBgn0262126	Sec24CD	1	E	NULL	flybase
110	7227	FBgn0262127	kibra	0.778	C	NULL	flybase
110	7227	FBgn0262139	trh	1	E	NULL	flybase
110	7227	FBgn0262160	CG9932	0.25	C	NULL	flybase
110	7227	FBgn0262164	Z0189	0	NE	NULL	flybase
110	7227	FBgn0262165	Z2528	0	NE	NULL	flybase
110	7227	FBgn0262166	calypso	0.25	C	NULL	flybase
110	7227	FBgn0262169	magu	0	NE	NULL	flybase
110	7227	FBgn0262172	mir-307b	0	NE	NULL	flybase
110	7227	FBgn0262174	mir-993	0.444	C	NULL	flybase
110	7227	FBgn0262177	mir-375	0.36	C	NULL	flybase
110	7227	FBgn0262178	mir-981	0.444	C	NULL	flybase
110	7227	FBgn0262180	mir-2283	0	NE	NULL	flybase
110	7227	FBgn0262181	mir-972	0	NE	NULL	flybase
110	7227	FBgn0262182	mir-957	0.062	C	NULL	flybase
110	7227	FBgn0262185	mir-995	1	E	NULL	flybase
110	7227	FBgn0262187	mir-970	0	NE	NULL	flybase
110	7227	FBgn0262189	mir-2500	0	NE	NULL	flybase
110	7227	FBgn0262191	mir-2497	0	NE	NULL	flybase
110	7227	FBgn0262194	mir-2489	0	NE	NULL	flybase
110	7227	FBgn0262200	mir-962	0	NE	NULL	flybase
110	7227	FBgn0262201	mir-973	0	NE	NULL	flybase
110	7227	FBgn0262203	mir-967	0	NE	NULL	flybase
110	7227	FBgn0262204	mir-2279	0	NE	NULL	flybase
110	7227	FBgn0262205	mir-932	0.444	C	NULL	flybase
110	7227	FBgn0262210	mir-927	0.562	C	NULL	flybase
110	7227	FBgn0262211	mir-2498	0	NE	NULL	flybase
110	7227	FBgn0262213	mir-2495	0	NE	NULL	flybase
110	7227	FBgn0262214	mir-929	0	NE	NULL	flybase
110	7227	FBgn0262215	mir-989	0.25	C	NULL	flybase
110	7227	FBgn0262216	mir-974	0	NE	NULL	flybase
110	7227	FBgn0262220	mir-987	0	NE	NULL	flybase
110	7227	FBgn0262222	mir-971	0.111	C	NULL	flybase
110	7227	FBgn0262223	mir-994	0.25	C	NULL	flybase
110	7227	FBgn0262227	mir-991	0.25	C	NULL	flybase
110	7227	FBgn0262228	mir-975	0	NE	NULL	flybase
110	7227	FBgn0262233	mir-2494	0	NE	NULL	flybase
110	7227	FBgn0262235	mir-983-1	0.444	C	NULL	flybase
110	7227	FBgn0262237	mir-2491	0	NE	NULL	flybase
110	7227	FBgn0262239	mir-961	0	NE	NULL	flybase
110	7227	FBgn0262243	mir-964	0.562	C	NULL	flybase
110	7227	FBgn0262249	mir-958	0.16	C	NULL	flybase
110	7227	FBgn0262251	mir-977	0.25	C	NULL	flybase
110	7227	FBgn0262252	mir-965	0.16	C	NULL	flybase
110	7227	FBgn0262256	mir-959	0	NE	NULL	flybase
110	7227	FBgn0262260	mir-2282	0	NE	NULL	flybase
110	7227	FBgn0262263	mir-969	0.111	C	NULL	flybase
110	7227	FBgn0262266	mir-980	0.444	C	NULL	flybase
110	7227	FBgn0262269	mir-955	0	NE	NULL	flybase
110	7227	FBgn0262272	mir-1002	0	NE	NULL	flybase
110	7227	FBgn0262275	mir-2280	0	NE	NULL	flybase
110	7227	FBgn0262279	mir-983-2	0.25	C	NULL	flybase
110	7227	FBgn0262282	mir-984	0.111	C	NULL	flybase
110	7227	FBgn0262283	mir-985	0	NE	NULL	flybase
110	7227	FBgn0262286	mir-1001	0.25	C	NULL	flybase
110	7227	FBgn0262290	mir-iab-8	0.444	C	NULL	flybase
110	7227	FBgn0262291	mir-956	0	NE	NULL	flybase
110	7227	FBgn0262293	mir-2490	0	NE	NULL	flybase
110	7227	FBgn0262297	mir-2496	0	NE	NULL	flybase
110	7227	FBgn0262300	mir-988	0	NE	NULL	flybase
110	7227	FBgn0262301	mir-979	0	NE	NULL	flybase
110	7227	FBgn0262302	mir-954	0	NE	NULL	flybase
110	7227	FBgn0262307	mir-990	0	NE	NULL	flybase
110	7227	FBgn0262314	mir-978	1	E	NULL	flybase
110	7227	FBgn0262315	mir-2493	0	NE	NULL	flybase
110	7227	FBgn0262316	mir-986	0	NE	NULL	flybase
110	7227	FBgn0262317	mir-966	0	NE	NULL	flybase
110	7227	FBgn0262319	mir-1000	0.25	C	NULL	flybase
110	7227	FBgn0262321	mir-960	0	NE	NULL	flybase
110	7227	FBgn0262323	mir-252	0.444	C	NULL	flybase
110	7227	FBgn0262327	mir-2281	0	NE	NULL	flybase
110	7227	FBgn0262330	mir-193	0.444	C	NULL	flybase
110	7227	FBgn0262331	mir-999	0.25	C	NULL	flybase
110	7227	FBgn0262332	mir-968	0.444	C	NULL	flybase
110	7227	FBgn0262333	mir-963	0.25	C	NULL	flybase
110	7227	FBgn0262334	mir-992	0.444	C	NULL	flybase
110	7227	FBgn0262335	mir-2492	0	NE	NULL	flybase
110	7227	FBgn0262338	mir-2499	0	NE	NULL	flybase
110	7227	FBgn0262339	mir-982	0.444	C	NULL	flybase
110	7227	FBgn0262341	mir-976	0.111	C	NULL	flybase
110	7227	FBgn0262367	mir-13b-1	0	NE	NULL	flybase
110	7227	FBgn0262368	mir-282	0.111	C	NULL	flybase
110	7227	FBgn0262369	mir-31b	0.111	C	NULL	flybase
110	7227	FBgn0262370	mir-7	0.444	C	NULL	flybase
110	7227	FBgn0262371	mir-263b	0.25	C	NULL	flybase
110	7227	FBgn0262372	mir-3	0.111	C	NULL	flybase
110	7227	FBgn0262373	mir-9a	0.25	C	NULL	flybase
110	7227	FBgn0262374	mir-2b-1	0.25	C	NULL	flybase
110	7227	FBgn0262375	mir-1005	0	NE	NULL	flybase
110	7227	FBgn0262376	mir-219	0.444	C	NULL	flybase
110	7227	FBgn0262377	mir-2a-1	0	NE	NULL	flybase
110	7227	FBgn0262378	mir-317	0.25	C	NULL	flybase
110	7227	FBgn0262379	mir-1012	0.25	C	NULL	flybase
110	7227	FBgn0262380	mir-309	0	NE	NULL	flybase
110	7227	FBgn0262381	mir-276b	0.25	C	NULL	flybase
110	7227	FBgn0262382	mir-1010	0	NE	NULL	flybase
110	7227	FBgn0262383	mir-284	0.111	C	NULL	flybase
110	7227	FBgn0262384	mir-1014	0	NE	NULL	flybase
110	7227	FBgn0262385	mir-307a	1	E	NULL	flybase
110	7227	FBgn0262386	mir-306	0.25	C	NULL	flybase
110	7227	FBgn0262387	mir-190	0.64	C	NULL	flybase
110	7227	FBgn0262388	mir-92b	0.444	C	NULL	flybase
110	7227	FBgn0262389	mir-1017	0	NE	NULL	flybase
110	7227	FBgn0262390	mir-303	0.111	C	NULL	flybase
110	7227	FBgn0262391	mir-184	0.444	C	NULL	flybase
110	7227	FBgn0262392	mir-1004	0	NE	NULL	flybase
110	7227	FBgn0262393	mir-33	0	NE	NULL	flybase
110	7227	FBgn0262395	mir-12	0.444	C	NULL	flybase
110	7227	FBgn0262396	mir-314	0	NE	NULL	flybase
110	7227	FBgn0262397	mir-2c	0	NE	NULL	flybase
110	7227	FBgn0262398	mir-124	0.36	C	NULL	flybase
110	7227	FBgn0262400	mir-287	0	NE	NULL	flybase
110	7227	FBgn0262401	mir-285	0.062	C	NULL	flybase
110	7227	FBgn0262402	mir-311	0.25	C	NULL	flybase
110	7227	FBgn0262403	mir-278	0.183	C	NULL	flybase
110	7227	FBgn0262404	mir-996	0.111	C	NULL	flybase
110	7227	FBgn0262405	mir-998	0	NE	NULL	flybase
110	7227	FBgn0262406	let-7	0.562	C	NULL	flybase
110	7227	FBgn0262407	mir-308	0.25	C	NULL	flybase
110	7227	FBgn0262408	mir-5	0	NE	NULL	flybase
110	7227	FBgn0262409	mir-304	0	NE	NULL	flybase
110	7227	FBgn0262410	mir-6-2	0.25	C	NULL	flybase
110	7227	FBgn0262411	mir-92a	0.25	C	NULL	flybase
110	7227	FBgn0262412	mir-1008	0	NE	NULL	flybase
110	7227	FBgn0262413	mir-9b	1	E	NULL	flybase
110	7227	FBgn0262414	mir-4	0	NE	NULL	flybase
110	7227	FBgn0262415	mir-289	0	NE	NULL	flybase
110	7227	FBgn0262416	mir-31a	0	NE	NULL	flybase
110	7227	FBgn0262417	mir-316	0.111	C	NULL	flybase
110	7227	FBgn0262418	mir-6-3	0	NE	NULL	flybase
110	7227	FBgn0262419	mir-277	0.062	C	NULL	flybase
110	7227	FBgn0262420	mir-318	0.25	C	NULL	flybase
110	7227	FBgn0262421	mir-13b-2	0	NE	NULL	flybase
110	7227	FBgn0262422	mir-1011	0	NE	NULL	flybase
110	7227	FBgn0262424	mir-10	0.16	C	NULL	flybase
110	7227	FBgn0262425	mir-288	0	NE	NULL	flybase
110	7227	FBgn0262426	mir-283	0	NE	NULL	flybase
110	7227	FBgn0262427	mir-1016	0	NE	NULL	flybase
110	7227	FBgn0262428	mir-87	0	NE	NULL	flybase
110	7227	FBgn0262429	mir-13a	1	E	NULL	flybase
110	7227	FBgn0262430	mir-9c	0.444	C	NULL	flybase
110	7227	FBgn0262431	mir-1003	0.111	C	NULL	flybase
110	7227	FBgn0262432	mir-8	0.734	C	NULL	flybase
110	7227	FBgn0262433	mir-210	0.444	C	NULL	flybase
110	7227	FBgn0262434	mir-11	0.111	C	NULL	flybase
110	7227	FBgn0262435	mir-1009	0	NE	NULL	flybase
110	7227	FBgn0262436	mir-310	0.25	C	NULL	flybase
110	7227	FBgn0262437	mir-274	0.25	C	NULL	flybase
110	7227	FBgn0262438	mir-1006	0.25	C	NULL	flybase
110	7227	FBgn0262440	mir-280	0	NE	NULL	flybase
110	7227	FBgn0262441	mir-313	0.36	C	NULL	flybase
110	7227	FBgn0262442	mir-2501	0	NE	NULL	flybase
110	7227	FBgn0262443	mir-286	0	NE	NULL	flybase
110	7227	FBgn0262444	mir-1013	0	NE	NULL	flybase
110	7227	FBgn0262445	mir-133	0.36	C	NULL	flybase
110	7227	FBgn0262446	mir-137	0.062	C	NULL	flybase
110	7227	FBgn0262447	mir-14	0.64	C	NULL	flybase
110	7227	FBgn0262448	mir-279	0.694	C	NULL	flybase
110	7227	FBgn0262449	mir-2b-2	1	E	NULL	flybase
110	7227	FBgn0262450	mir-312	0.444	C	NULL	flybase
110	7227	FBgn0262451	ban	0.25	C	NULL	flybase
110	7227	FBgn0262452	mir-79	0.25	C	NULL	flybase
110	7227	FBgn0262453	mir-275	0.444	C	NULL	flybase
110	7227	FBgn0262454	mir-1007	0	NE	NULL	flybase
110	7227	FBgn0262455	mir-1	0.734	C	NULL	flybase
110	7227	FBgn0262456	mir-125	0.25	C	NULL	flybase
110	7227	FBgn0262457	mir-1015	0	NE	NULL	flybase
110	7227	FBgn0262458	mir-305	0.25	C	NULL	flybase
110	7227	FBgn0262459	mir-34	0.062	C	NULL	flybase
110	7227	FBgn0262460	mir-2a-2	0	NE	NULL	flybase
110	7227	FBgn0262461	mir-315	0.562	C	NULL	flybase
110	7227	FBgn0262462	mir-iab-4	1	E	NULL	flybase
110	7227	FBgn0262463	mir-100	0	NE	NULL	flybase
110	7227	FBgn0262464	mir-6-1	0	NE	NULL	flybase
110	7227	FBgn0262467	Scox	0.479	C	NULL	flybase
110	7227	FBgn0262473	Tl	0.857	C	NULL	flybase
110	7227	FBgn0262475	bru2	0	NE	NULL	flybase
110	7227	FBgn0262476	CG43066	0	NE	NULL	flybase
110	7227	FBgn0262477	FoxP	0.111	C	NULL	flybase
110	7227	FBgn0262483	Rbp	0.694	C	NULL	flybase
110	7227	FBgn0262508	CG43078	0	NE	NULL	flybase
110	7227	FBgn0262509	nrm	0.14	C	NULL	flybase
110	7227	FBgn0262511	Vha44	0.444	C	NULL	flybase
110	7227	FBgn0262512	Vha14-1	0.111	C	NULL	flybase
110	7227	FBgn0262513	Vha16-4	0.25	C	NULL	flybase
110	7227	FBgn0262514	VhaPPA1-2	0.111	C	NULL	flybase
110	7227	FBgn0262515	VhaAC45	0.444	C	NULL	flybase
110	7227	FBgn0262516	Trpml	0.562	C	NULL	flybase
110	7227	FBgn0262517	Ltn1	0.25	C	NULL	flybase
110	7227	FBgn0262518	Rab8	0.444	C	NULL	flybase
110	7227	FBgn0262519	Mi-2	0.826	C	NULL	flybase
110	7227	FBgn0262520	l(3)psg1	1	E	NULL	flybase
110	7227	FBgn0262521	l(3)psg3	1	E	NULL	flybase
110	7227	FBgn0262523	l(3)psg6	1	E	NULL	flybase
110	7227	FBgn0262524	ver	0.49	C	NULL	flybase
110	7227	FBgn0262527	nsl1	0.694	C	NULL	flybase
110	7227	FBgn0262549	Mod(GMroX1)B	1	E	NULL	flybase
110	7227	FBgn0262559	Mdh2	0.51	C	NULL	flybase
110	7227	FBgn0262560	wcd	0.64	C	NULL	flybase
110	7227	FBgn0262562	CG43102	0	NE	NULL	flybase
110	7227	FBgn0262579	Ect4	0.25	C	NULL	flybase
110	7227	FBgn0262582	cic	0.521	C	NULL	flybase
110	7227	FBgn0262593	Shab	0	NE	NULL	flybase
110	7227	FBgn0262594	CheA46a	0	NE	NULL	flybase
110	7227	FBgn0262595	CheA56a	0	NE	NULL	flybase
110	7227	FBgn0262598	mtsh	0	NE	NULL	flybase
110	7227	FBgn0262599	SmydA-3	0	NE	NULL	flybase
110	7227	FBgn0262601	SmB	0.562	C	NULL	flybase
110	7227	FBgn0262614	pyd	0.002	C	NULL	flybase
110	7227	FBgn0262617	Nuak1	0.111	C	NULL	flybase
110	7227	FBgn0262619	DNAlig1	1	E	NULL	flybase
110	7227	FBgn0262624	Tmhs	0	NE	NULL	flybase
110	7227	FBgn0262636	dati	0.25	C	NULL	flybase
110	7227	FBgn0262647	Nup160	0.694	C	NULL	flybase
110	7227	FBgn0262648	l(2)47A3	1	E	NULL	flybase
110	7227	FBgn0262649	l(2)47A7	1	E	NULL	flybase
110	7227	FBgn0262650	l(2)47A9-5	1	E	NULL	flybase
110	7227	FBgn0262651	l(2)47A9-6	1	E	NULL	flybase
110	7227	FBgn0262653	l(3)ED220-1	1	E	NULL	flybase
110	7227	FBgn0262654	l(3)ED220-2	1	E	NULL	flybase
110	7227	FBgn0262656	Myc	0.756	C	NULL	flybase
110	7227	FBgn0262685	CG43155	0.444	C	NULL	flybase
110	7227	FBgn0262699	fzr	0.734	C	NULL	flybase
110	7227	FBgn0262704	Dpse\\mir-310	1	E	NULL	flybase
110	7227	FBgn0262706	Dpse\\mir-312	1	E	NULL	flybase
110	7227	FBgn0262714	Sap130	0.111	C	NULL	flybase
110	7227	FBgn0262716	Arp3	0.64	C	NULL	flybase
110	7227	FBgn0262717	Skeletor	0	NE	NULL	flybase
110	7227	FBgn0262719	CG43163	0	NE	NULL	flybase
110	7227	FBgn0262730	dtn	0	NE	NULL	flybase
110	7227	FBgn0262732	mbf1	0.027	C	NULL	flybase
110	7227	FBgn0262733	Src64B	0.183	C	NULL	flybase
110	7227	FBgn0262734	eIF4H1	0	NE	NULL	flybase
110	7227	FBgn0262736	Vha16-1	0.111	C	NULL	flybase
110	7227	FBgn0262737	mub	0.562	C	NULL	flybase
110	7227	FBgn0262738	norpA	0	NE	NULL	flybase
110	7227	FBgn0262739	AGO1	0.852	C	NULL	flybase
110	7227	FBgn0262740	Evi5	0	NE	NULL	flybase
110	7227	FBgn0262743	Fs(2)Ket	0.815	C	NULL	flybase
110	7227	FBgn0262767	Su(E1)-A	1	E	NULL	flybase
110	7227	FBgn0262782	Mdh1	0.027	C	NULL	flybase
110	7227	FBgn0262801	twr	0.694	C	NULL	flybase
110	7227	FBgn0262829	LA2.1	1	E	NULL	flybase
110	7227	FBgn0262830	LAS110	1	E	NULL	flybase
110	7227	FBgn0262866	S6kII	0	NE	NULL	flybase
110	7227	FBgn0262869	Gfrl	0.049	C	NULL	flybase
110	7227	FBgn0262870	axo	0	NE	NULL	flybase
110	7227	FBgn0262871	lute	0.25	C	NULL	flybase
110	7227	FBgn0262872	milt	0.404	C	NULL	flybase
110	7227	FBgn0262937	Rabex-5	0.64	C	NULL	flybase
110	7227	FBgn0262955	RpII140	0.878	C	NULL	flybase
110	7227	FBgn0262971	lncRNA:CR43282	0	NE	NULL	flybase
110	7227	FBgn0262972	lncRNA:cherub	0	NE	NULL	flybase
110	7227	FBgn0262975	cnc	0.49	C	NULL	flybase
110	7227	FBgn0262976	lawc	0.111	C	NULL	flybase
110	7227	FBgn0262978	Hsap\\UCP2	1	E	NULL	flybase
110	7227	FBgn0262996	lncRNA:CR43304	0	NE	NULL	flybase
110	7227	FBgn0262998	lncRNA:CR43306	0	NE	NULL	flybase
110	7227	FBgn0263005	CG43313	0.14	C	NULL	flybase
110	7227	FBgn0263006	SERCA	0.938	C	NULL	flybase
110	7227	FBgn0263023	CG43318	0	NE	NULL	flybase
110	7227	FBgn0263025	HSPBAP1	0	NE	NULL	flybase
110	7227	FBgn0263027	CG43322	0	NE	NULL	flybase
110	7227	FBgn0263029	CG43324	1	E	NULL	flybase
110	7227	FBgn0263036	CG43331	0.25	C	NULL	flybase
110	7227	FBgn0263038	CG43333	0.25	C	NULL	flybase
110	7227	FBgn0263040	CG43335	0.25	C	NULL	flybase
110	7227	FBgn0263048	Gpdh3	0	NE	NULL	flybase
110	7227	FBgn0263076	Klp54D	0	NE	NULL	flybase
110	7227	FBgn0263077	CG43340	0	NE	NULL	flybase
110	7227	FBgn0263079	CG43338	1	E	NULL	flybase
110	7227	FBgn0263088	lncRNA:CR43356	0	NE	NULL	flybase
110	7227	FBgn0263098	SV40\\ST	1	E	NULL	flybase
110	7227	FBgn0263102	psq	0.268	C	NULL	flybase
110	7227	FBgn0263106	DnaJ-1	0	NE	NULL	flybase
110	7227	FBgn0263107	bft	0.444	C	NULL	flybase
110	7227	FBgn0263108	BtbVII	0	NE	NULL	flybase
110	7227	FBgn0263109	CG43366	0	NE	NULL	flybase
110	7227	FBgn0263110	CG43367	0.04	C	NULL	flybase
110	7227	FBgn0263111	cac	0.619	C	NULL	flybase
110	7227	FBgn0263112	Mitf	1	E	NULL	flybase
110	7227	FBgn0263113	Cc2d2a	0	NE	NULL	flybase
110	7227	FBgn0263116	5-HT1B	0.111	C	NULL	flybase
110	7227	FBgn0263117	CG34377	0	NE	NULL	flybase
110	7227	FBgn0263118	tx	0	NE	NULL	flybase
110	7227	FBgn0263120	Acsl	0.891	C	NULL	flybase
110	7227	FBgn0263121	Prosalpha1	1	E	NULL	flybase
110	7227	FBgn0263131	CG43373	0	NE	NULL	flybase
110	7227	FBgn0263132	Cht6	0.25	C	NULL	flybase
110	7227	FBgn0263133	mEFG1	0.8	C	NULL	flybase
110	7227	FBgn0263143	vret	0	NE	NULL	flybase
110	7227	FBgn0263144	bin3	0.36	C	NULL	flybase
110	7227	FBgn0263197	Patronin	0.111	C	NULL	flybase
110	7227	FBgn0263198	Acn	0.562	C	NULL	flybase
110	7227	FBgn0263199	Galk	0	NE	NULL	flybase
110	7227	FBgn0263200	Galt	0	NE	NULL	flybase
110	7227	FBgn0263205	Scer\\NDI1	0	NE	NULL	flybase
110	7227	FBgn0263216	CG43386	0.25	C	NULL	flybase
110	7227	FBgn0263219	Dscam4	0	NE	NULL	flybase
110	7227	FBgn0263220	Hk	0.183	C	NULL	flybase
110	7227	FBgn0263231	bel	0.66	C	NULL	flybase
110	7227	FBgn0263232	Nxf3	0	NE	NULL	flybase
110	7227	FBgn0263235	Phae2	0	NE	NULL	flybase
110	7227	FBgn0263236	SP1029	0	NE	NULL	flybase
110	7227	FBgn0263237	Cdk7	0	NE	NULL	flybase
110	7227	FBgn0263239	dar1	0.562	C	NULL	flybase
110	7227	FBgn0263240	Coop	0.111	C	NULL	flybase
110	7227	FBgn0263241	Mocs1	0.25	C	NULL	flybase
110	7227	FBgn0263251	vnc	0.16	C	NULL	flybase
110	7227	FBgn0263256	CG43394	0	NE	NULL	flybase
110	7227	FBgn0263257	Cngl	0.111	C	NULL	flybase
110	7227	FBgn0263258	chas	0	NE	NULL	flybase
110	7227	FBgn0263260	sel	0.111	C	NULL	flybase
110	7227	FBgn0263278	Fic	0.127	C	NULL	flybase
110	7227	FBgn0263289	scrib	0.378	C	NULL	flybase
110	7227	FBgn0263316	Mrp4	0	NE	NULL	flybase
110	7227	FBgn0263319	Hsap\\FUS	0.444	C	NULL	flybase
110	7227	FBgn0263333	lncRNA:CR43414	0	NE	NULL	flybase
110	7227	FBgn0263335	lncRNA:CR43416	0	NE	NULL	flybase
110	7227	FBgn0263346	smash	0.25	C	NULL	flybase
110	7227	FBgn0263351	AP-2mu	0.444	C	NULL	flybase
110	7227	FBgn0263352	Unr	0.04	C	NULL	flybase
110	7227	FBgn0263353	CG11000	0	NE	NULL	flybase
110	7227	FBgn0263354	CG42784	0	NE	NULL	flybase
110	7227	FBgn0263355	CG31688	0.04	C	NULL	flybase
110	7227	FBgn0263382	lncRNA:CR43434	0	NE	NULL	flybase
110	7227	FBgn0263391	hts	0.16	C	NULL	flybase
110	7227	FBgn0263392	Tet	0.04	C	NULL	flybase
110	7227	FBgn0263395	hppy	0.049	C	NULL	flybase
110	7227	FBgn0263396	sqd	0.64	C	NULL	flybase
110	7227	FBgn0263397	Ih	0	NE	NULL	flybase
110	7227	FBgn0263398	Uck	0.111	C	NULL	flybase
110	7227	FBgn0263443	asRNA:CR43466	0	NE	NULL	flybase
110	7227	FBgn0263456	nwk	0	NE	NULL	flybase
110	7227	FBgn0263490	mld	0.378	C	NULL	flybase
110	7227	FBgn0263495	lncRNA:CR43484	0	NE	NULL	flybase
110	7227	FBgn0263503	lncRNA:CR43492	0	NE	NULL	flybase
110	7227	FBgn0263510	nclb	0.16	C	NULL	flybase
110	7227	FBgn0263511	Vsx1	0.444	C	NULL	flybase
110	7227	FBgn0263512	Vsx2	0.062	C	NULL	flybase
110	7227	FBgn0263514	mir-4966-1	0	NE	NULL	flybase
110	7227	FBgn0263517	mir-4976	0	NE	NULL	flybase
110	7227	FBgn0263521	mir-4969	0	NE	NULL	flybase
110	7227	FBgn0263537	mir-4951	0	NE	NULL	flybase
110	7227	FBgn0263539	mir-4978	0	NE	NULL	flybase
110	7227	FBgn0263569	mir-4968	0	NE	NULL	flybase
110	7227	FBgn0263583	lncRNA:CR43608	0	NE	NULL	flybase
110	7227	FBgn0263593	Lpin	0.444	C	NULL	flybase
110	7227	FBgn0263594	lost	0	NE	NULL	flybase
110	7227	FBgn0263598	Vha68-2	1	E	NULL	flybase
110	7227	FBgn0263599	l(3)72Ab	0.84	C	NULL	flybase
110	7227	FBgn0263600	DNApol-delta	0.852	C	NULL	flybase
110	7227	FBgn0263601	mib1	0.694	C	NULL	flybase
110	7227	FBgn0263602	Tasp1	0.826	C	NULL	flybase
110	7227	FBgn0263603	Zn72D	0.51	C	NULL	flybase
110	7227	FBgn0263605	l(3)72Dn	0.64	C	NULL	flybase
110	7227	FBgn0263606	Hsc20	1	E	NULL	flybase
110	7227	FBgn0263607	l(3)72Dp	0.734	C	NULL	flybase
110	7227	FBgn0263608	l(3)72Dr	0.444	C	NULL	flybase
110	7227	FBgn0263613	lncRNA:CR43622	0	NE	NULL	flybase
110	7227	FBgn0263616	lncRNA:CR43625	0	NE	NULL	flybase
110	7227	FBgn0263618	lncRNA:CR43627	0	NE	NULL	flybase
110	7227	FBgn0263629	mir-3643	0	NE	NULL	flybase
110	7227	FBgn0263631	mir-3645	0	NE	NULL	flybase
110	7227	FBgn0263632	mir-3642	0	NE	NULL	flybase
110	7227	FBgn0263633	mir-3644	0	NE	NULL	flybase
110	7227	FBgn0263664	lncRNA:CR43655	0	NE	NULL	flybase
110	7227	FBgn0263667	Lpt	0.64	C	NULL	flybase
110	7227	FBgn0263697	Uba3	0.562	C	NULL	flybase
110	7227	FBgn0263705	Myo10A	0	NE	NULL	flybase
110	7227	FBgn0263706	CG43658	0	NE	NULL	flybase
110	7227	FBgn0263738	Ada2a	0.444	C	NULL	flybase
110	7227	FBgn0263741	CG43666	0	NE	NULL	flybase
110	7227	FBgn0263745	CR43670	0	NE	NULL	flybase
110	7227	FBgn0263747	CG43672	0	NE	NULL	flybase
110	7227	FBgn0263750	CG43675	0	NE	NULL	flybase
110	7227	FBgn0263755	Su(var)3-9	0.012	C	NULL	flybase
110	7227	FBgn0263757	Rpb4	0.111	C	NULL	flybase
110	7227	FBgn0263765	lncRNA:CR43682	0	NE	NULL	flybase
